id,sentence,dialect,label
325,"તેમણે પોતાના મિત્ર જીતુભાઈ શાહની મદદથી આંબાવાડીની એક સ્ટોક બ્રોકર કંપનીના મનન પંચાલનો સંપર્ક કર્યો હતો, કારણ કે તે મકાન વેચવાનું હતું",standard_gujarati,1
41,વાઘુભા ની ટીમ બહુ સરસ મહેનત કરે છે,surti,2
832,આ મહેસાણાની ભાષા નથી પણદેવી પૂજક ભાષાછે,charotari,0
411,સર phના કેસની વિગત આપો સર પ્લીઝ સર,charotari,0
43,આ સાથે જ સરકાર દ્વારા ઉપલબ્ધ કાયદાકીય સુરક્ષા અને ફરિયાદ નોંધાવવાની પ્રક્રિયા વિશે વિગતો પૂરી પાડવામાં આવી હતી,standard_gujarati,1
1249,જય માતાજી ભાઈઓ ❤❤❤,surti,2
737,ભાઈ ખરેખર ગજબ સોંગ છે જીવનમાં ખૂબ તરક્કી કરો❤,surti,2
1080,કૃષ્ણ સદા સહાયતે❤❤,charotari,0
188,આ કેસમાં અન્ય છ આરોપીઓને વોન્ટેડ જાહેર કરવામાં આવ્યા છે,standard_gujarati,1
1040,સુપર હીટ સોંગ રાકેશ ભાઈ બારોટ તમારા બધાં સોંગ સુપર હીટ હોય છે,surti,2
202,"ઘણા વર્ષો પછી એક નાની યાદ આવી ગઈ.ગીત ના શબ્દો સાંભળી ને  મટી ગયેલા ઘા તાજા થઇ ગયા . આવા ગીતો વારે ઘડી બનતા નથી જાદુ છે ભાઈ તમારા ‌સ્વર માં, અને શબ્દો માં,THANKS AND BEST OF LUCK 😊",surti,2
1344,જ્યાં ડોક્ટરે મૃત જાહેર કરતા બી ડિવિઝન ટ્રાફિક પોલીસે ગુનો નોંધ્યો છે,standard_gujarati,1
1073,રામાયણ ઉપર મજાક થાય અને લોકો હશે એ દુઃખની વાત છે એકવાર મુસ્લિમ ગ્રંથને મહેસાણી ભાષામાં રજુ કરો અને કેટલા મુસ્લિમો હશે છે એ તમે જુઓ. માયાભાઈ મોરારી બાપુ ના ખૂબ જ પ્રીતિ પાત્ર છે છતાં પણ તે રામાયણ ની મશ્કરી કરે છે. હિન્દુ અને શત્રુ બોધ નથી.,charotari,0
252,દેવગઢ બારીયા તાલુકા માં પણ ચા આવસે હરીભાની ચા,surti,2
629,વાહ અમિત ભાઈ વાહ,charotari,0
744,"વાહ અમિતભાઈ દિલ ખુશ થઈ ગયું.... બધા અવાજો બેસ્ટ હતા.... તમે ખુબ આગળ વધો , અને બધાને ખુબ મોજ કરાવતા રહો ....",charotari,0
511,ઉત્તરપૂર્વ અરબી સમુદ્રથી ઉત્તર પંજાબ સુધી અને સૌરાષ્ટ્ર અને કચ્છ અને પશ્ચિમ રાજસ્થાનમાં દરિયાની સપાટીથી સરેરાશ 1,standard_gujarati,1
242,બુદ્ધિનું પ્રદર્શન કરે છે આ.,charotari,0
617,વાહ વાહ વાહ ભાઈ વાહ ❤❤❤,surti,2
1406,મારી મજા પડી ગઈ ખુશી માં. નુતન વર્ષાભિનંદન.,charotari,0
1093,એ ભાઈ સ્ટેજ ઉપર થી ઉતાર્યો,surti,2
919,ભાઈ કઈ નઈ બીજી પટાવી લેવાની.,surti,2
208,"આ મહા મૂર્ખના સરદારને મહેસાણા ભાષા આવડતી નથી, અને જાહેરમાં પોતાની બુદ્ધિનું પ્રદર્શન કરી રહ્યો છે. આને કોઈ પાગલખાનામાં લઈ જાઓ.",charotari,0
318,સાયબર અપરાધીઓને ટ્રેસ કરવા માટે પોલીસની સાયબર ક્રાઇમ યુનિટ કામ કરે છે,standard_gujarati,1
722,❤❤પાણી નું આંદોલન ભાગ14 કોણ કોણ રાહ જોઈ રહ્યા છે ❤❤જય હરસિદ્ધિ માં ✌️✌️,surti,2
942,વડોદરા મહાનગરપાલિકા દ્વારા શહેરના મુખ્ય જંક્શનો પર નવી વરસાદી ગટર નાખવાની કામગીરી હાથ ધરવામાં આવી છે,standard_gujarati,1
151,એક ઉંમરલાયક વ્યક્તિને આપ આ રીતે હેરાન શા માટે કરો છો,charotari,0
1340,અગાઉ ફોન પર વાત થઈ હોવાનું પણ અમે જણાવ્યું,standard_gujarati,1
250,જે માણસ સે વાર્તા ને સાચી માની લે છે તે અભણ ની નિશાની છે.,charotari,0
332,~બેહનો~ / બહેનો માત્રુભાષા નું માન જાળવીએ.,charotari,0
1312,આ અમદાવાદ ની ભાષા છે,charotari,0
106,માયા ભાઈ આવી વાતુ ના કરાય સંશકારી છો,charotari,0
282,માયાભાઇ મહેસાણા ની ભાષા નથી,charotari,0
396,જય માતાજી બધા ભાઇયોને ખૂબ સરશ વિડીયો છે ભાઈયો માં અંબે તમ્ને બધાને હરપલ ખુશ રાખે 😊😊😊,surti,2
355,ધૃવલભાઇ તમે mi ફોનના લીધે બચી ગયા..... અભિનંદન.........,surti,2
1165,સુધીરને શંકા થઈ ગઈ હતી કે તસ્કરોએ ઘુસીને ચોરી કરી છે,standard_gujarati,1
1259,પોપટભાઈ આપને ધન્યવાદ સબદતો બહુજ નાનો છે પણ આપના મમી પાપાને ખૂબ ખૂબ ધન્ય વાદ જે આ ઉમર કમાવાનીછેને તયાજે આપ જીવંત ભગવાનનોસહારો  બનીને સાચવો છો એમની સહાય વગર ના બને ધનયછેએમાત પિતા જે આવાકરુણાવાન દીકરાને જન્મ આપ્યો છે સેલ્યુટ આખા પરિવાર ટિમને,surti,2
220,ગર્વ છે ગુજરાતી ભાષા પ્રત્યે 🔥🔥🔥🤩,surti,2
453,આ રૂટ સરદાર પટેલ ઇન્ટરનેશનલ એરપોર્ટને શહેરના મુખ્ય મેટ્રો નેટવર્ક સાથે જોડશે,standard_gujarati,1
